20035	5	5	5	5	4	4	4	3	4	2	
20008	4	4	4	4	3	2	2	2	3	3	
20033	3	3	3	3	3	3	3	4	5	3	
20040	3	3	3	3	3	3	3	3	3	4	
20064	3	3	3	3	3	3	3	3	3	4	
20031	5	5	5	5	4	4	4	4	4	4	
20057	3	3	3	3	3	4	4	4	5	4	
20068	4	4	3	3	3	3	3	2	4	4	
20024	4	4	4	4	4	4	4	4	3	4	
20025	3	4	3	3	4	3	3	3	4	4	
20042	3	3	3	3	3	3	3	4	3	4	
20027	3	3	3	3	3	3	3	5	4	4	
20019	4	4	4	4	4	4	4	4	3	3	
20041	2	2	2	2	2	2	2	3	2	4	
20066	2	2	2	2	2	2	2	2	3	4	
20011	3	3	3	3	3	3	3	3	4	4	
20028	4	4	4	4	4	4	4	3	3	4	
20003	4	4	4	4	5	4	4	5	4	4	
20056	3	3	3	3	3	3	3	3	4	5	
20004	3	3	3	3	3	3	3	4	4	4	
20061	4	4	4	4	4	4	4	3	4	6	
20050	4	4	4	4	4	4	5	3	3	4	
20018	4	4	4	3	3	3	3	3	5	4	
20071	4	4	4	4	4	4	3	3	3	4	
20074	3	3	4	3	4	3	3	3	3	3	
20088	4	4	4	4	4	4	4	4	3	4	
20097	3	3	3	3	3	3	3	4	5	5	
20082	3	3	3	3	5	3	3	3	3	3	
20075	3	3	3	3	3	3	3	3	3	4	
20083	3	3	3	3	3	3	3	3	4	4	
20077	4	5	5	4	4	3	4	4	3	4	
20078	2	2	2	2	2	2	2	3	3	3	
20079	4	4	4	4	4	4	4	3	4	4	
20080	3	3	3	3	3	4	3	3	4	5	
20073	5	5	5	5	5	4	4	3	4	4	
20093	4	4	4	4	6	4	4	4	3	4	
20091	4	4	4	4	4	4	4	4	4	4	
20112	4	4	4	4	4	4	4	4	4	5	
20110	4	4	3	3	3	3	3	3	3	4	
20084	4	4	4	4	5	5	4	5	4	4	
20076	3	3	3	3	3	3	3	3	4	4	
20089	3	3	3	3	3	3	3	3	3	3	
20085	3	3	3	3	3	3	3	5	4	4	
20107	4	4	4	4	4	4	5	4	5	4	
20081	4	4	4	4	4	4	4	4	4	4	
20101	3	4	3	3	3	3	3	3	3	4	
20099	4	4	4	4	4	4	4	3	4	4	
20105	4	4	4	4	4	4	4	3	4	4	
20109	3	3	3	3	3	3	3	3	3	4	
20087	4	4	4	4	4	4	4	5	3	2	
20116	4	4	4	4	4	3	3	3	4	4	
20119	4	4	4	4	4	4	4	4	3	3	
20122	3	3	3	3	3	3	4	4	4	5	
20072	3	3	3	3	3	3	3	4	4	3	
20104	4	4	4	4	4	4	4	4	3	4	
20111	4	4	4	4	4	4	4	4	4	2	
20121	3	3	3	3	3	3	3	3	2	4	
20095	4	4	4	4	4	4	4	4	4	4	
20086	3	3	3	3	3	3	3	2	3	4	
20115	3	3	3	3	3	3	3	3	4	4	
20124	4	4	4	4	4	4	4	4	4	4	
20103	4	4	4	4	4	4	4	4	4	4	
20127	4	4	4	4	3	3	3	4	3	4	
20092	3	3	3	3	3	3	3	3	4	4	
20090	4	4	4	4	4	4	4	4	4	5	
20118	4	4	4	4	4	4	3	4	4	4	
20096	5	5	5	5	4	4	4	4	4	5	
20140	3	3	3	3	3	3	3	3	4	4	
20108	3	3	3	3	3	3	3	3	4	4	
20138	4	4	4	4	4	4	4	4	4	6	
20134	4	4	4	4	4	4	3	3	4	4	
20106	3	3	3	3	4	4	3	3	3	4	
20137	3	3	3	3	3	3	3	3	4	5	
20114	3	3	3	3	3	3	3	3	4	3	
20100	4	4	4	4	4	4	4	5	4	4	
20125	3	3	3	3	3	3	3	3	4	4	
20117	3	3	3	3	3	3	3	3	3	4	
20098	4	4	4	4	4	4	4	5	4	4	
20123	3	3	3	3	3	3	3	3	5	3	
20133	3	3	3	3	3	4	3	3	4	4	
20128	4	4	4	4	4	4	4	4	4	4	
20139	4	4	4	4	4	4	4	4	4	3	
20135	4	4	4	4	4	4	4	4	5	4	
20102	4	4	4	4	4	4	5	4	5	3	
20129	3	3	3	3	3	3	3	4	4	4	
20094	4	4	4	4	4	4	4	4	3	4	
20126	3	3	3	3	3	3	3	3	4	3	
20120	3	3	3	3	3	3	3	3	3	3	
20113	4	4	4	4	4	4	4	5	5	4	
20130	2	2	2	2	2	2	2	2	4	3	
20131	3	3	3	3	4	4	4	4	4	5	
20136	4	4	4	4	4	4	4	4	3	4	
20132	4	3	3	3	4	4	4	4	4	4	
20141	3	3	3	3	3	3	3	4	5	5	
20142	3	3	3	3	3	3	3	4	4	3	
20143	4	4	4	4	4	4	4	3	5	4	
20144	4	4	4	4	4	4	4	4	5	4	
20146	4	4	4	4	4	4	4	3	4	3	
20147	4	4	4	4	4	4	4	3	4	3	
20156	4	4	4	4	5	5	4	3	4	4	
20150	3	3	3	3	4	3	3	3	4	4	
20148	3	3	3	3	3	3	3	3	3	7	
20145	3	4	4	4	4	5	5	4	4	4	
20157	4	4	4	4	4	4	4	3	4	4	
20158	4	4	4	4	4	4	4	4	5	3	
20153	3	3	3	3	3	3	3	4	3	4	
20166	5	4	4	4	4	4	4	4	3	4	
20155	3	3	3	3	3	3	4	3	4	3	
20149	4	4	4	4	4	5	4	4	4	4	
20160	4	4	4	4	4	5	4	3	4	4	
20152	4	4	4	4	4	4	4	4	5	4	
20161	4	4	4	4	4	4	4	4	4	4	
20168	4	4	4	4	4	4	4	4	4	4	
20151	3	3	3	3	3	3	3	4	4	5	
20172	4	4	4	4	4	4	4	4	3	5	
20164	3	3	3	3	3	3	3	4	4	4	
20170	3	3	3	3	3	3	3	4	4	4	
20177	3	3	3	3	3	3	3	4	4	3	
20154	4	4	4	4	4	4	4	4	4	4	
20175	4	4	4	4	4	4	3	2	2	4	
20173	4	4	4	4	4	4	4	4	4	3	
20162	4	4	4	4	4	4	5	4	5	3	
20165	5	5	4	4	4	3	4	4	3	5	
20167	3	3	3	3	3	3	2	2	4	3	
20171	4	4	4	4	4	4	4	4	3	4	
20186	4	4	4	3	3	3	3	4	4	4	
20174	4	4	3	3	3	3	3	4	4	4	
20163	6	6	5	5	4	3	3	4	4	3	
20176	4	4	4	4	4	4	4	3	5	3	
20159	3	3	3	3	3	3	3	4	4	2	
20169	4	5	5	5	4	4	4	5	3	3	
20188	4	4	4	4	4	4	4	5	4	4	
20178	4	4	4	4	4	4	4	4	4	4	
20185	3	3	3	3	3	3	3	4	5	3	
20183	4	4	4	4	4	4	4	4	4	5	
20179	3	2	2	2	2	2	3	3	4	4	
20182	4	4	4	4	4	4	4	5	2	2	
20189	4	4	4	4	4	4	4	5	4	4	
20192	3	3	3	3	3	4	4	4	3	5	
20200	4	4	4	4	3	3	3	3	2	3	
20202	4	4	4	4	4	4	4	4	5	3	
20191	3	3	3	3	3	3	3	4	4	5	
20181	3	3	3	3	3	3	3	4	5	4	
20190	4	4	3	3	3	3	3	5	5	4	
20184	4	4	4	4	4	4	4	4	3	4	
20193	6	6	5	6	5	4	4	4	4	2	
20180	3	3	3	3	3	3	3	3	4	5	
20201	2	2	2	2	2	2	2	2	3	4	
20199	3	3	3	3	3	3	3	3	3	4	
20204	4	4	4	4	5	4	4	4	4	4	
20187	4	4	4	4	4	4	4	4	5	3	
20210	5	5	4	4	4	4	4	4	4	4	
20194	4	4	4	4	4	4	4	4	4	5	
20195	4	4	4	4	4	4	4	4	4	4	
20209	3	3	3	3	3	3	2	2	3	3	
20205	3	3	3	3	3	3	3	4	5	5	
20203	4	4	4	4	4	4	4	4	5	5	
20197	4	4	4	4	4	4	3	4	4	4	
20208	4	4	4	4	4	4	4	4	4	4	
20196	4	4	4	4	4	4	4	4	3	4	
20206	4	4	4	4	4	4	4	4	4	3	
20198	4	4	4	4	4	4	4	4	4	4	
20207	4	4	4	4	4	4	4	3	5	4	
20211	4	4	4	4	4	4	4	4	4	3	
20212	4	4	4	4	4	4	4	4	4	4	
20213	4	4	4	4	4	4	4	3	4	5	
20214	4	4	4	4	4	4	5	5	4	4	
20223	3	3	3	3	3	3	4	4	3	3	
20216	3	3	3	3	3	3	3	4	3	4	
20224	3	3	3	3	3	3	3	4	4	5	
20217	3	3	3	3	3	4	4	3	4	3	
20220	4	4	4	4	4	4	4	4	5	4	
20227	4	4	4	4	4	4	3	3	4	4	
20215	4	4	4	4	4	4	4	4	3	5	
20221	3	3	3	3	3	3	3	3	4	3	
20218	4	4	4	4	4	4	4	4	4	4	
20229	4	4	4	4	4	4	4	3	3	3	
20239	2	2	2	2	2	2	2	4	4	3	
20231	4	4	4	4	4	4	4	4	4	4	
20222	4	4	4	4	4	4	4	4	3	4	
20219	3	3	3	3	3	3	3	3	4	4	
20226	4	4	4	4	4	4	4	4	4	4	
20228	4	4	4	4	4	4	4	4	4	4	
20235	3	3	3	3	3	3	3	3	3	4	
20232	4	4	4	4	4	4	4	3	4	4	
20225	4	4	4	4	4	3	3	4	4	4	
20250	3	3	3	3	3	3	3	4	4	4	
20233	3	3	3	3	3	3	4	4	4	4	
20237	3	3	3	3	3	3	3	3	3	4	
20236	3	3	3	3	3	3	3	3	4	5	
20234	4	4	4	4	4	4	3	3	5	5	
20241	2	2	2	2	2	3	3	4	4	4	
20243	4	4	4	4	4	4	4	4	4	4	
20240	4	4	4	4	4	4	4	3	4	5	
20253	4	4	4	4	4	4	4	4	4	4	
20242	4	4	4	4	4	4	4	4	4	4	
20247	4	4	4	4	4	4	4	4	4	4	
20245	4	4	4	4	4	4	4	4	3	4	
20269	4	4	4	4	4	3	3	3	4	4	
20230	3	3	3	3	3	3	3	4	4	4	
20248	4	4	4	4	3	3	3	3	3	4	
20259	4	4	4	4	4	4	4	3	4	4	
20238	4	4	4	4	4	4	4	4	4	5	
20254	4	4	4	4	4	4	4	4	3	3	
20262	2	2	2	2	2	2	2	2	3	4	
20252	4	4	4	4	4	4	7	4	5	5	
20257	4	4	4	4	4	4	4	3	5	4	
20246	4	4	4	4	4	4	3	3	4	3	
20249	4	4	4	4	4	4	4	4	4	4	
20280	4	4	5	4	4	4	4	4	3	4	
20244	4	4	4	4	4	5	5	5	3	3	
20258	4	4	4	4	4	4	3	4	4	4	
20261	4	4	4	4	4	4	3	4	4	3	
20265	3	3	3	3	3	3	3	4	4	4	
20270	4	4	4	4	4	4	4	4	4	4	
20251	4	4	4	4	4	4	3	4	4	4	
20256	4	4	4	4	4	4	3	3	4	3	
20260	4	4	4	4	4	4	4	3	4	4	
20264	5	4	4	4	4	4	3	4	4	4	
20271	3	3	3	3	3	3	3	4	4	4	
20266	4	4	4	4	4	4	5	4	4	4	
20279	4	4	4	4	4	4	4	6	4	3	
20278	4	4	4	4	4	4	4	4	4	3	
20276	4	4	4	4	4	4	4	4	4	5	
20255	3	3	3	3	3	3	3	4	3	4	
20275	4	4	4	4	4	4	3	4	4	4	
20272	4	4	4	4	4	3	3	3	4	4	
20268	5	5	5	5	4	4	4	4	3	4	
20277	4	4	4	4	4	4	4	5	4	3	
20263	4	4	4	4	5	4	5	4	3	4	
20267	4	4	4	4	4	4	4	4	4	3	
20273	4	4	4	4	5	4	4	3	4	4	
20274	4	4	4	4	4	4	4	4	4	4	
20281	4	4	4	4	4	4	4	3	4	3	
20282	4	4	4	4	4	4	3	3	4	5	
20283	3	3	3	3	3	3	3	3	4	5	
20284	3	3	3	3	3	3	3	3	4	4	
20285	4	4	4	4	4	4	4	4	4	4	
20287	4	3	3	3	3	3	3	3	4	4	
20286	5	4	4	4	4	4	4	4	5	4	
20292	2	2	2	2	2	2	2	2	4	4	
20302	2	2	2	2	2	2	2	3	4	4	
20290	3	3	3	4	4	3	5	4	3	4	
20296	4	4	4	4	4	4	3	4	4	4	
20294	4	4	4	4	4	4	4	6	4	5	
20316	4	4	4	4	4	4	3	4	5	3	
20293	2	2	2	2	2	2	2	2	3	4	
20295	3	3	3	3	3	3	3	3	4	5	
20289	2	2	2	2	2	2	2	2	2	3	
20299	3	3	3	3	3	3	3	3	4	3	
20300	2	2	2	2	2	2	2	3	4	4	
20291	3	3	3	3	3	3	2	3	4	3	
20288	4	4	4	4	4	4	4	4	5	4	
20301	4	4	4	4	4	4	4	4	4	5	
20305	4	4	4	4	3	3	3	4	4	3	
20308	4	4	4	4	4	3	3	3	3	4	
20298	5	5	5	4	4	3	3	3	3	4	
20309	4	5	4	4	4	4	4	4	3	4	
20304	3	3	3	3	3	3	3	4	4	3	
20303	4	4	4	4	4	4	3	3	4	4	
20306	4	4	4	4	4	4	4	4	4	6	
20312	4	4	4	4	3	3	3	3	4	4	
20311	3	3	3	3	3	3	3	3	4	4	
20307	4	5	5	5	5	5	4	4	4	4	
20310	3	3	3	3	3	3	3	3	5	5	
20322	2	2	2	2	2	2	2	3	3	4	
20318	5	5	4	4	4	4	5	4	4	4	
20334	3	3	3	3	3	4	3	3	3	3	
20314	3	3	3	3	3	3	3	3	4	4	
20297	4	4	4	4	3	3	3	4	4	4	
20313	3	3	3	3	3	3	3	3	4	5	
20324	4	4	4	4	4	4	5	5	4	4	
20317	4	4	4	4	4	4	4	4	4	5	
20320	4	4	4	4	4	4	4	3	4	4	
20328	4	4	4	4	4	4	4	4	4	4	
20348	3	3	3	3	3	3	4	4	5	4	
20315	3	3	3	3	3	3	3	3	4	5	
20335	4	4	4	4	4	4	3	4	3	4	
20327	4	4	4	4	4	3	4	4	6	5	
20319	4	4	4	4	4	4	5	4	4	3	
20340	4	4	4	4	4	4	4	4	4	5	
20331	4	4	4	4	4	4	4	4	4	4	
20350	3	3	3	3	3	3	3	3	5	4	
20339	4	4	4	4	4	4	4	4	4	4	
20321	5	5	5	5	4	4	4	4	4	3	
20325	4	4	4	4	4	4	4	4	4	4	
20342	3	3	3	3	3	3	3	3	3	3	
20347	4	4	4	4	4	4	4	4	3	4	
20330	4	4	4	4	4	4	5	4	4	4	
20341	5	5	5	5	5	4	4	4	3	4	
20333	4	4	4	3	3	3	3	4	4	4	
20329	4	4	4	3	3	3	3	4	3	5	
20338	3	3	3	3	3	3	2	3	5	4	
20349	3	3	3	3	3	3	4	4	3	4	
20323	4	4	4	4	4	4	3	4	4	5	
20337	4	4	4	4	4	5	4	4	3	4	
20345	3	3	3	3	3	4	4	3	3	5	
20346	4	4	4	4	4	4	4	4	4	5	
20344	4	4	4	4	4	4	4	3	3	4	
20326	4	4	4	4	4	4	4	4	3	3	
20336	4	4	4	4	4	4	4	4	5	3	
20332	3	3	3	3	3	3	4	4	4	5	
20343	5	5	5	5	5	5	5	4	4	4	
20351	4	4	4	4	4	4	4	4	4	3	
20352	3	3	3	3	3	3	3	4	3	4	
20353	4	4	4	4	4	4	3	3	4	3	
20354	4	4	4	4	4	4	4	5	4	5	
20356	4	4	4	4	4	4	4	5	3	4	
20358	4	4	4	4	4	4	4	4	5	4	
20355	4	4	4	4	4	4	4	4	4	3	
20357	4	4	4	4	4	4	4	3	4	4	
20359	4	4	4	4	4	4	3	4	3	3	
20364	4	4	4	4	4	3	4	4	4	4	
20361	2	2	2	2	2	2	2	2	3	4	
20370	3	3	3	3	3	3	3	3	3	3	
20360	4	4	4	4	4	4	4	4	3	4	
20365	4	4	4	4	4	4	4	5	3	3	
20368	2	2	2	2	2	2	2	2	4	4	
20369	4	4	4	4	4	4	4	4	4	3	
20363	3	3	3	3	3	3	3	3	4	4	
20374	4	3	3	3	3	3	3	4	4	3	
20362	4	4	4	4	4	4	4	4	5	4	
20372	3	3	3	3	3	3	3	3	4	4	
20373	4	4	4	4	4	4	4	3	4	4	
20366	3	3	3	3	3	3	3	3	4	5	
20367	3	3	3	3	3	3	3	3	4	3	
20375	4	4	4	4	4	4	4	4	4	4	
20376	4	4	4	4	4	4	5	4	4	3	
20379	4	4	4	4	4	4	4	4	4	4	
20381	5	5	5	5	4	3	3	3	3	4	
20383	4	4	4	4	5	5	4	4	4	2	
20386	4	4	4	4	4	4	4	4	6	4	
20371	4	4	4	4	4	4	3	3	3	3	
20380	4	4	4	4	4	4	3	4	3	4	
20385	4	4	4	4	4	4	3	4	4	3	
20377	3	3	3	3	3	3	3	4	3	3	
20393	4	4	4	4	3	3	4	4	4	4	
20390	3	3	3	3	3	3	3	3	4	4	
20388	4	4	4	4	4	3	3	2	4	4	
20384	2	2	2	2	2	2	2	3	3	4	
20382	4	4	4	4	4	4	4	4	4	4	
20391	4	4	4	4	3	3	4	4	4	4	
20378	4	4	4	3	3	3	4	4	4	5	
20389	4	4	4	4	4	3	3	3	4	4	
20387	4	4	4	4	3	4	4	4	4	4	
20406	2	2	2	2	2	2	2	3	4	4	
20397	5	5	4	4	4	4	4	4	3	4	
20400	3	3	3	3	3	3	5	4	4	4	
20392	4	4	4	4	4	4	4	4	4	3	
20395	4	4	4	4	3	3	3	4	4	4	
20418	4	4	4	4	4	4	4	4	4	3	
20404	2	2	2	2	2	3	3	4	3	4	
20399	3	3	3	3	3	3	3	3	4	5	
20405	4	4	4	4	4	3	3	3	3	4	
20407	3	3	3	3	3	3	4	4	4	4	
20396	4	4	4	5	5	4	4	4	5	4	
20412	4	4	4	4	4	4	4	4	3	3	
20394	4	4	4	4	4	4	3	3	4	3	
20403	4	4	4	4	4	4	4	4	4	4	
20398	4	4	4	4	4	4	4	3	4	4	
20408	4	4	4	4	5	4	4	3	5	3	
20416	4	4	4	4	4	4	4	5	3	4	
20415	4	4	4	4	4	4	3	3	4	4	
20419	3	3	3	3	3	3	3	3	5	4	
20414	3	3	3	4	4	4	3	3	4	4	
20420	4	4	4	4	4	4	4	4	4	3	
20402	4	4	4	4	4	4	4	4	4	4	
20401	4	4	4	4	4	4	4	4	5	4	
20411	4	4	4	4	4	4	4	4	5	4	
20413	4	4	4	4	4	4	4	4	4	4	
20417	3	3	3	3	3	3	3	3	4	3	
20410	3	3	3	3	3	3	3	3	4	4	
20409	4	4	4	4	4	4	4	4	4	4	
20421	4	4	4	4	4	4	4	4	3	4	
20422	4	4	4	4	4	3	3	3	3	5	
20423	4	4	4	4	3	3	3	4	4	4	
20424	3	3	3	3	3	3	3	3	4	3	
20425	2	2	2	2	2	2	2	2	4	3	
20429	3	3	3	3	3	4	4	4	3	4	
20430	4	4	4	4	4	4	4	4	4	3	
20426	3	3	3	3	3	3	3	5	5	4	
20428	5	5	5	4	4	4	3	4	4	4	
20427	4	4	4	4	4	4	4	4	4	5	
20433	4	4	4	4	4	4	4	4	4	4	
20435	4	4	4	4	4	4	4	4	4	4	
20432	2	2	2	2	2	2	2	3	3	3	
20431	3	3	3	3	4	4	4	5	4	4	
20434	3	3	3	3	3	3	3	3	4	4	
20436	3	3	4	3	3	3	3	4	4	5	
20439	3	3	3	3	3	3	3	3	4	4	
20443	4	4	4	4	5	5	4	5	5	4	
20437	4	4	4	4	4	4	5	4	4	3	
20440	4	4	4	4	4	4	4	4	4	4	
20438	4	4	3	3	3	3	3	3	4	4	
20441	2	2	2	2	2	2	2	2	4	4	
20442	4	4	4	4	4	4	4	5	5	4	
20446	4	4	4	4	4	4	4	4	4	4	
20444	4	4	4	4	4	4	4	4	5	4	
20449	3	3	3	3	3	4	4	4	5	4	
20445	4	4	4	3	3	3	4	3	4	4	
20452	3	3	3	3	3	3	3	2	4	4	
20457	4	4	4	4	4	4	4	4	3	4	
20450	3	3	3	3	3	3	3	3	4	5	
20471	4	4	4	4	4	4	4	4	4	4	
20448	4	4	4	4	4	4	4	3	4	4	
20451	4	4	4	4	4	4	4	5	4	4	
20447	4	4	4	4	4	4	4	5	4	5	
20455	4	4	4	4	4	4	4	5	4	4	
20459	5	5	5	4	4	4	4	6	4	5	
20460	3	3	3	3	3	3	3	3	4	4	
20453	3	3	3	3	3	3	4	3	5	4	
20456	4	4	4	4	4	4	4	4	4	4	
20464	4	4	4	4	4	4	4	4	4	3	
20463	3	3	3	3	3	3	4	3	3	4	
20454	4	4	4	4	5	4	4	3	4	3	
20475	4	4	4	4	4	4	4	4	4	4	
20458	5	5	5	4	3	3	4	4	3	4	
20469	4	4	4	4	4	3	4	3	4	4	
20465	4	4	4	4	4	4	4	5	3	5	
20466	3	3	3	3	3	3	4	4	3	4	
20484	4	4	4	4	4	4	4	4	4	5	
20467	4	4	4	4	4	4	4	3	4	4	
20461	4	4	4	4	4	4	4	4	5	4	
20473	4	4	4	5	5	4	5	5	4	5	
20462	6	5	4	4	4	4	4	3	4	4	
20489	3	3	3	3	3	3	3	3	5	5	
20478	4	4	4	4	4	4	4	4	4	4	
20472	4	4	4	4	4	4	4	4	4	3	
20474	4	4	4	4	4	4	4	4	4	4	
20477	4	4	4	5	5	4	4	4	4	4	
20481	3	3	3	3	3	3	3	3	5	4	
20483	4	4	4	4	4	4	3	4	4	5	
20485	4	4	4	4	4	4	3	3	4	3	
20468	4	4	4	4	4	5	3	3	4	4	
20480	3	3	3	3	3	3	4	3	5	3	
20479	4	4	4	3	3	3	3	3	4	4	
20470	4	4	4	4	4	3	3	4	3	3	
20476	3	3	3	3	3	3	3	3	4	4	
20482	4	4	4	4	4	4	3	3	3	4	
20490	4	4	4	4	4	4	4	5	4	5	
20488	4	4	4	3	3	3	3	4	5	5	
20487	4	4	4	4	4	4	4	4	4	3	
20486	3	3	3	3	3	3	3	2	3	4	
20491	4	4	4	4	4	4	4	4	4	3	
20492	4	4	4	4	4	4	4	3	3	4	
20493	4	4	4	4	4	4	4	4	4	4	
20494	3	3	3	3	3	3	4	4	5	4	
20495	4	4	4	4	4	4	4	4	4	5	
20496	4	4	4	4	3	3	4	3	3	4	
20497	3	3	3	3	3	3	3	3	5	4	
20498	2	2	2	2	2	2	2	3	4	4	
20499	4	4	3	3	3	3	3	4	5	4	
20500	3	3	3	3	3	3	2	2	4	5	
20502	4	4	4	4	4	4	3	3	4	4	
20503	3	3	3	3	3	3	3	3	4	4	
20505	3	3	3	3	3	3	3	3	3	4	
20501	4	4	4	4	4	4	4	4	3	4	
20508	3	3	3	3	3	3	3	3	3	4	
20513	4	4	4	4	4	5	4	4	4	4	
20506	4	4	4	4	4	4	4	4	4	4	
20504	5	5	5	5	5	5	4	4	4	5	
20511	4	4	4	4	4	4	4	4	2	4	
20510	4	4	4	4	3	3	3	4	4	5	
20507	4	5	4	4	4	4	4	4	4	5	
20512	4	4	4	4	4	4	3	4	4	5	
20518	5	4	4	4	4	4	4	4	3	3	
20516	3	3	3	3	3	3	3	4	3	3	
20509	2	2	2	2	2	2	2	2	3	4	
20520	4	4	4	4	4	4	4	4	3	5	
20515	4	4	4	4	4	3	3	3	3	4	
20519	2	2	2	2	2	2	2	2	4	3	
20524	4	4	4	4	4	4	3	4	4	4	
20517	4	4	4	4	4	4	4	3	4	4	
20514	4	4	4	4	4	4	4	4	4	4	
20521	4	4	4	4	4	4	4	4	4	3	
20522	5	5	4	4	4	4	3	4	4	4	
20525	4	4	4	4	4	4	3	5	4	4	
20529	3	3	3	3	3	3	4	4	4	3	
20523	3	3	3	3	3	3	3	2	4	4	
20526	4	4	4	4	4	4	4	4	4	4	
20534	4	4	4	4	4	4	4	5	4	4	
20535	4	4	4	4	4	4	5	4	4	4	
20532	4	4	4	4	4	4	4	4	4	4	
20537	3	3	3	3	3	3	3	3	3	4	
20528	3	3	3	3	3	4	4	3	4	4	
20533	4	4	3	3	3	3	4	4	4	4	
20531	4	4	4	4	4	4	4	4	4	4	
20530	4	4	4	4	4	4	4	3	4	4	
20538	3	3	3	3	3	3	3	3	4	5	
20542	3	3	3	3	3	3	3	4	4	4	
20551	5	5	5	5	5	5	4	4	5	4	
20527	3	3	3	3	3	4	4	4	3	4	
20544	3	3	3	3	3	3	3	3	4	4	
20548	5	5	5	4	4	4	3	3	4	4	
20546	3	3	3	3	3	3	4	4	5	4	
20539	4	4	4	4	4	4	3	3	4	3	
20555	3	3	3	3	3	3	3	3	4	4	
20540	4	4	4	4	4	4	4	4	4	4	
20536	4	4	4	4	4	4	4	4	6	4	
20545	3	3	3	3	3	3	3	3	4	3	
20556	4	4	4	4	4	4	3	3	4	3	
20543	5	5	4	4	4	5	4	4	4	3	
20553	3	3	3	3	3	3	3	5	4	4	
20547	2	2	2	2	2	2	2	2	3	4	
20549	3	3	3	3	3	3	4	4	5	4	
20541	4	4	4	4	4	4	3	3	3	4	
20560	4	4	4	4	4	4	4	3	4	4	
20559	3	3	3	3	3	3	3	3	5	4	
20550	3	3	3	3	3	3	3	3	3	4	
20552	5	5	5	5	5	4	4	3	4	5	
20561	3	3	3	3	3	3	3	3	4	3	
20558	4	4	4	4	4	4	4	4	4	4	
20554	4	4	4	4	4	4	4	4	4	4	
20557	4	4	4	4	4	4	4	4	4	4	
20563	4	4	4	4	4	4	4	5	3	3	
20562	4	4	4	4	5	4	4	6	4	4	
20564	4	4	4	4	4	4	4	4	3	4	
20565	4	4	4	4	4	4	4	4	4	4	
20566	4	4	4	4	4	4	4	4	5	5	
20567	4	4	4	4	4	4	4	4	4	4	
20569	4	4	4	4	4	4	5	4	4	3	
20568	3	3	3	3	3	3	3	3	4	4	
20570	4	4	4	4	4	4	4	3	3	4	
20571	3	3	3	3	3	3	3	3	3	4	
20572	3	3	3	3	4	4	3	4	4	5	
20574	4	4	4	4	4	4	4	4	4	4	
20573	3	3	3	3	3	3	3	4	4	4	
20575	3	3	3	3	3	3	3	4	4	4	
20577	4	4	4	4	4	4	4	4	4	4	
20580	4	4	5	3	3	3	4	3	4	4	
20578	2	2	2	2	2	2	2	3	4	4	
20579	4	4	4	4	4	4	4	4	5	3	
20581	4	4	4	4	4	4	4	4	4	3	
20582	4	4	4	4	4	4	4	4	4	3	
20583	3	3	3	4	2	3	3	4	3	4	
20586	3	3	3	3	3	3	3	4	4	3	
